lpx,step,elbo,lqz,loss,lpz,epoch,kl
-632.90185546875,292899,-684.7389526367188,-19.21752166748047,684.7389526367188,-71.05461120605469,2440,51.83708953857422
-632.9060668945312,292999,-684.7322387695312,-19.22269630432129,684.7322387695312,-71.04886627197266,2441,51.826171875
-632.8074951171875,293099,-684.6376342773438,-19.214441299438477,684.6376342773438,-71.0445785522461,2442,51.83013916015625
-632.711181640625,293199,-684.578125,-19.189777374267578,684.578125,-71.05673217773438,2443,51.8669548034668
-632.6913452148438,293299,-684.5369262695312,-19.197263717651367,684.5369262695312,-71.04283905029297,2444,51.84557342529297
-632.529541015625,293399,-684.3733520507812,-19.20555877685547,684.3733520507812,-71.04936981201172,2444,51.843814849853516
-632.9107666015625,293499,-684.7550659179688,-19.203763961791992,684.7550659179688,-71.04810333251953,2445,51.84434127807617
-632.5980834960938,293599,-684.4534301757812,-19.184724807739258,684.4534301757812,-71.04010009765625,2446,51.855377197265625
-632.5807495117188,293699,-684.455322265625,-19.17162322998047,684.455322265625,-71.04618835449219,2447,51.87456130981445
-632.6144409179688,293799,-684.4931640625,-19.1580867767334,684.4931640625,-71.03682708740234,2448,51.87873840332031
-632.7437744140625,293899,-684.594482421875,-19.193706512451172,684.594482421875,-71.0444107055664,2449,51.850704193115234
-632.6471557617188,293999,-684.5123291015625,-19.172950744628906,684.5123291015625,-71.0380859375,2449,51.865135192871094
-632.74560546875,294099,-684.6126708984375,-19.17279624938965,684.6126708984375,-71.03986358642578,2450,51.867061614990234
-632.319580078125,294199,-684.2047729492188,-19.15201759338379,684.2047729492188,-71.03722381591797,2451,51.88520812988281
-632.4727172851562,294299,-684.3561401367188,-19.15597152709961,684.3561401367188,-71.03941345214844,2452,51.883445739746094
-632.5567016601562,294399,-684.4187622070312,-19.17519187927246,684.4187622070312,-71.03721618652344,2453,51.86202621459961
-632.9692993164062,294499,-684.8128662109375,-19.198585510253906,684.8128662109375,-71.04214477539062,2454,51.843563079833984
-632.6846313476562,294599,-684.5367431640625,-19.200597763061523,684.5367431640625,-71.05268096923828,2454,51.852081298828125
-632.7579345703125,294699,-684.623779296875,-19.18194580078125,684.623779296875,-71.04782104492188,2455,51.86587905883789
-632.680908203125,294799,-684.5416870117188,-19.191965103149414,684.5416870117188,-71.05272674560547,2456,51.86076354980469
-632.6104125976562,294899,-684.5029907226562,-19.16139793395996,684.5029907226562,-71.05393981933594,2457,51.89254379272461
-632.5206298828125,294999,-684.4002685546875,-19.17491912841797,684.4002685546875,-71.05451965332031,2458,51.87960433959961
-632.8784790039062,295099,-684.7703857421875,-19.16269874572754,684.7703857421875,-71.05455780029297,2459,51.8918571472168
-632.5968017578125,295199,-684.4713745117188,-19.16573715209961,684.4713745117188,-71.04032897949219,2459,51.87458801269531
-632.4468994140625,295299,-684.3259887695312,-19.15770721435547,684.3259887695312,-71.03681182861328,2460,51.87910079956055
-632.6012573242188,295399,-684.5018310546875,-19.14125633239746,684.5018310546875,-71.04181671142578,2461,51.90055847167969
-632.8186645507812,295499,-684.6858520507812,-19.182260513305664,684.6858520507812,-71.0494384765625,2462,51.86717987060547
-632.6328125,295599,-684.50146484375,-19.19204330444336,684.50146484375,-71.06070709228516,2463,51.86865997314453
-632.183837890625,295699,-684.0888061523438,-19.148326873779297,684.0888061523438,-71.05329895019531,2464,51.904972076416016
-632.7354736328125,295799,-684.617431640625,-19.170480728149414,684.617431640625,-71.05247497558594,2464,51.881996154785156
-632.8985595703125,295899,-684.7653198242188,-19.175586700439453,684.7653198242188,-71.04235076904297,2465,51.866764068603516
-632.5635986328125,295999,-684.4450073242188,-19.16928482055664,684.4450073242188,-71.05070495605469,2466,51.88141632080078
-632.4152221679688,296099,-684.3233032226562,-19.139699935913086,684.3233032226562,-71.04778289794922,2467,51.908084869384766
-632.5252685546875,296199,-684.4434204101562,-19.136672973632812,684.4434204101562,-71.05484008789062,2468,51.91816329956055
-632.6067504882812,296299,-684.4923095703125,-19.16213035583496,684.4923095703125,-71.0477066040039,2469,51.88557434082031
-632.7013549804688,296399,-684.5914916992188,-19.162004470825195,684.5914916992188,-71.0521240234375,2469,51.89011764526367
-632.541259765625,296499,-684.4638061523438,-19.13057518005371,684.4638061523438,-71.05313110351562,2470,51.92255783081055
-632.5877075195312,296599,-684.4849243164062,-19.151641845703125,684.4849243164062,-71.0488510131836,2471,51.89720916748047
-632.4498901367188,296699,-684.3629760742188,-19.139284133911133,684.3629760742188,-71.05233764648438,2472,51.91305160522461
-632.783203125,296799,-684.6986694335938,-19.13572883605957,684.6986694335938,-71.05121612548828,2473,51.91548538208008
-632.3590087890625,296899,-684.2794189453125,-19.13201141357422,684.2794189453125,-71.05240631103516,2474,51.92039108276367
-632.596923828125,296999,-684.5241088867188,-19.129350662231445,684.5241088867188,-71.05648803710938,2474,51.92713928222656
-632.7218017578125,297099,-684.632080078125,-19.134366989135742,684.632080078125,-71.04463958740234,2475,51.91027069091797
-632.4985961914062,297199,-684.4161376953125,-19.12531852722168,684.4161376953125,-71.04283905029297,2476,51.917518615722656
-632.569091796875,297299,-684.4848022460938,-19.130102157592773,684.4848022460938,-71.04580688476562,2477,51.915706634521484
-632.5919799804688,297399,-684.5072021484375,-19.134578704833984,684.5072021484375,-71.04979705810547,2478,51.91521453857422
-632.5873413085938,297499,-684.5156860351562,-19.12791633605957,684.5156860351562,-71.05628204345703,2479,51.928367614746094
-632.6079711914062,297599,-684.5247192382812,-19.13083267211914,684.5247192382812,-71.04752349853516,2479,51.91669464111328
-632.4769287109375,297699,-684.3856201171875,-19.139097213745117,684.3856201171875,-71.04779815673828,2480,51.90869903564453
-632.67724609375,297799,-684.6153564453125,-19.11541175842285,684.6153564453125,-71.05352783203125,2481,51.93811798095703
-632.230712890625,297899,-684.1845703125,-19.09290313720703,684.1845703125,-71.04679107666016,2482,51.95389175415039
-632.4949951171875,297999,-684.4420776367188,-19.103044509887695,684.4420776367188,-71.05009460449219,2483,51.94705581665039
-632.7194213867188,298099,-684.6658325195312,-19.11150360107422,684.6658325195312,-71.05792236328125,2484,51.9464225769043
-632.5296020507812,298199,-684.463134765625,-19.114498138427734,684.463134765625,-71.04805755615234,2484,51.93355941772461
-632.5694580078125,298299,-684.5180053710938,-19.10821533203125,684.5180053710938,-71.0567398071289,2485,51.948524475097656
-632.75537109375,298399,-684.6702880859375,-19.127849578857422,684.6702880859375,-71.04278564453125,2486,51.91493606567383
-632.4967041015625,298499,-684.429931640625,-19.122364044189453,684.429931640625,-71.05558013916016,2487,51.93321228027344
-632.4912109375,298599,-684.434326171875,-19.108129501342773,684.434326171875,-71.05122375488281,2488,51.943092346191406
-632.6808471679688,298699,-684.6177368164062,-19.121322631835938,684.6177368164062,-71.05821990966797,2489,51.9369010925293
-632.4912109375,298799,-684.4282836914062,-19.118032455444336,684.4282836914062,-71.05504608154297,2489,51.93701171875
-632.5614624023438,298899,-684.4954223632812,-19.1092529296875,684.4954223632812,-71.04317474365234,2490,51.933921813964844
-632.509033203125,298999,-684.44970703125,-19.107315063476562,684.44970703125,-71.04798126220703,2491,51.94066619873047
-632.440673828125,299099,-684.403076171875,-19.089080810546875,684.403076171875,-71.05147552490234,2492,51.96239471435547
-632.35595703125,299199,-684.3079223632812,-19.095619201660156,684.3079223632812,-71.04754638671875,2493,51.951927185058594
-632.5546875,299299,-684.5205078125,-19.08013916015625,684.5205078125,-71.04597473144531,2494,51.9658317565918
-632.427734375,299399,-684.3796997070312,-19.09414291381836,684.3796997070312,-71.04609680175781,2494,51.95195007324219
-632.4368896484375,299499,-684.402099609375,-19.090858459472656,684.402099609375,-71.05609893798828,2495,51.96524429321289
-632.3858032226562,299599,-684.3709106445312,-19.068933486938477,684.3709106445312,-71.05400848388672,2496,51.98507308959961
-632.3856811523438,299699,-684.3578491210938,-19.084651947021484,684.3578491210938,-71.05680847167969,2497,51.97216033935547
-632.7831420898438,299799,-684.7364501953125,-19.104684829711914,684.7364501953125,-71.0579833984375,2498,51.95330047607422
-632.0679931640625,299899,-684.0343627929688,-19.08418846130371,684.0343627929688,-71.05056762695312,2499,51.96637725830078
-632.5394897460938,299999,-684.505615234375,-19.081340789794922,684.505615234375,-71.0474624633789,2499,51.966121673583984
-632.3941040039062,300099,-684.3602294921875,-19.070558547973633,684.3602294921875,-71.03669738769531,2500,51.96613311767578
-632.3477783203125,300199,-684.3190307617188,-19.06778335571289,684.3190307617188,-71.03903198242188,2501,51.97125244140625
-632.4434204101562,300299,-684.4253540039062,-19.06570053100586,684.4253540039062,-71.04764556884766,2502,51.98194122314453
-632.2335205078125,300399,-684.2192993164062,-19.065221786499023,684.2192993164062,-71.05104064941406,2503,51.98582077026367
-632.40234375,300499,-684.3956298828125,-19.056684494018555,684.3956298828125,-71.04999542236328,2504,51.993316650390625
-632.3540649414062,300599,-684.3172607421875,-19.082229614257812,684.3172607421875,-71.04540252685547,2504,51.96316909790039
-632.1715698242188,300699,-684.157958984375,-19.05735969543457,684.157958984375,-71.04373168945312,2505,51.98637008666992
-632.3773193359375,300799,-684.3582153320312,-19.067340850830078,684.3582153320312,-71.04822540283203,2506,51.98088836669922
-632.306884765625,300899,-684.305419921875,-19.050809860229492,684.305419921875,-71.04933166503906,2507,51.99851989746094
-632.21728515625,300999,-684.2147827148438,-19.055469512939453,684.2147827148438,-71.05302429199219,2508,51.997554779052734
-632.4263916015625,301099,-684.41064453125,-19.07096290588379,684.41064453125,-71.05522918701172,2509,51.9842643737793
-632.40625,301199,-684.3786010742188,-19.081932067871094,684.3786010742188,-71.05425262451172,2509,51.97232437133789
-632.4348754882812,301299,-684.4268798828125,-19.066024780273438,684.4268798828125,-71.05802917480469,2510,51.99200439453125
-632.0790405273438,301399,-684.0629272460938,-19.070266723632812,684.0629272460938,-71.05419158935547,2511,51.983924865722656
-632.4962768554688,301499,-684.4987182617188,-19.055936813354492,684.4987182617188,-71.05841064453125,2512,52.00247573852539
-632.1449584960938,301599,-684.1629638671875,-19.03896141052246,684.1629638671875,-71.05694580078125,2513,52.01798629760742
-632.509765625,301699,-684.5309448242188,-19.038785934448242,684.5309448242188,-71.05998992919922,2514,52.02120590209961
-632.2076416015625,301799,-684.2177734375,-19.03943634033203,684.2177734375,-71.04955291748047,2514,52.01011657714844
-632.0650024414062,301899,-684.0857543945312,-19.033527374267578,684.0857543945312,-71.05423736572266,2515,52.02070999145508
-632.2427368164062,301999,-684.254638671875,-19.034543991088867,684.254638671875,-71.04647064208984,2516,52.011924743652344
-632.2237548828125,302099,-684.2291870117188,-19.049650192260742,684.2291870117188,-71.05509185791016,2517,52.00544357299805
-632.2861938476562,302199,-684.3101196289062,-19.032854080200195,684.3101196289062,-71.05681610107422,2518,52.02396011352539
-632.1972045898438,302299,-684.2122192382812,-19.030786514282227,684.2122192382812,-71.04583740234375,2519,52.015052795410156
-632.4033203125,302399,-684.4158325195312,-19.032390594482422,684.4158325195312,-71.04488372802734,2519,52.01249313354492
-632.4864501953125,302499,-684.5079345703125,-19.028820037841797,684.5079345703125,-71.05029296875,2520,52.02147674560547
-632.1705932617188,302599,-684.1895751953125,-19.02042007446289,684.1895751953125,-71.0394287109375,2521,52.019012451171875
-632.3411865234375,302699,-684.3626098632812,-19.021493911743164,684.3626098632812,-71.04289245605469,2522,52.021400451660156
-632.2088623046875,302799,-684.2235717773438,-19.037582397460938,684.2235717773438,-71.05228424072266,2523,52.01470184326172
-632.447265625,302899,-684.4833374023438,-19.009302139282227,684.4833374023438,-71.04539489746094,2524,52.03608703613281
-632.2230224609375,302999,-684.2567138671875,-19.01219940185547,684.2567138671875,-71.04588317871094,2524,52.03368377685547
-632.4693603515625,303099,-684.5064086914062,-19.013416290283203,684.5064086914062,-71.05045318603516,2525,52.03704071044922
-632.5310668945312,303199,-684.5450439453125,-19.01934814453125,684.5450439453125,-71.03334045410156,2526,52.01399230957031
-632.1489868164062,303299,-684.1856079101562,-19.006044387817383,684.1856079101562,-71.04264831542969,2527,52.03660202026367
-631.8321533203125,303399,-683.8713989257812,-19.007051467895508,683.8713989257812,-71.04629516601562,2528,52.03924560546875
-632.3528442382812,303499,-684.3712768554688,-19.028228759765625,684.3712768554688,-71.04669189453125,2529,52.01845932006836
-632.3197021484375,303599,-684.351318359375,-19.019559860229492,684.351318359375,-71.05113220214844,2529,52.03157424926758
-632.0993041992188,303699,-684.1400756835938,-19.001985549926758,684.1400756835938,-71.0427474975586,2530,52.04076385498047
-632.52685546875,303799,-684.5677490234375,-19.00913429260254,684.5677490234375,-71.05006408691406,2531,52.04092788696289
-632.2586669921875,303899,-684.2942504882812,-19.008262634277344,684.2942504882812,-71.04383087158203,2532,52.03556823730469
-632.1996459960938,303999,-684.23974609375,-19.009347915649414,684.23974609375,-71.04949951171875,2533,52.04015350341797
-632.3856811523438,304099,-684.413330078125,-19.01788330078125,684.413330078125,-71.0455322265625,2534,52.027645111083984
-632.2467041015625,304199,-684.2847900390625,-19.003114700317383,684.2847900390625,-71.04120635986328,2534,52.038089752197266
-632.1992797851562,304299,-684.2682495117188,-18.989233016967773,684.2682495117188,-71.05821228027344,2535,52.06897735595703
-632.0367431640625,304399,-684.1041870117188,-18.9913387298584,684.1041870117188,-71.05878448486328,2536,52.067447662353516
-632.1583251953125,304499,-684.21875,-18.99506187438965,684.21875,-71.05548858642578,2537,52.060420989990234
-632.1510009765625,304599,-684.210205078125,-18.977191925048828,684.210205078125,-71.036376953125,2538,52.05918502807617
-632.1740112304688,304699,-684.2291259765625,-18.983945846557617,684.2291259765625,-71.03907775878906,2539,52.05513000488281
