epoch,s_py,s_lpx,s_kl,u_py,s_qy,step,loss,u_H,u_acc,u_kl,s_acc,u_lpx,s_H
60,-2.3025851249694824,-16.91054344177246,1.7155553102493286,-2.3025851249694824,-0.17695161700248718,6099,20.947294235229492,0.4058900773525238,0.8482273817062378,2.5397112369537354,0.9527153372764587,-24.186054229736328,0.341698557138443
61,-2.3025851249694824,-17.219953536987305,1.691026210784912,-2.3025851249694824,-0.18824757635593414,6149,20.948705673217773,0.4054349958896637,0.8476378321647644,2.5566306114196777,0.9482132196426392,-24.191843032836914,0.3318682610988617
61,-2.3025851249694824,-17.15099334716797,1.7981160879135132,-2.3025851249694824,-0.1685684621334076,6199,20.943294525146484,0.4042032063007355,0.8485175371170044,2.565558671951294,0.9523018598556519,-24.200105667114258,0.32748860120773315
62,-2.3025851249694824,-17.25237464904785,1.7664742469787598,-2.3025851249694824,-0.19799920916557312,6249,20.943803787231445,0.40337833762168884,0.8486603498458862,2.5799083709716797,0.9458298087120056,-24.191783905029297,0.35466471314430237
62,-2.3025851249694824,-17.1171817779541,1.7795214653015137,-2.3025851249694824,-0.1909630298614502,6299,20.94964599609375,0.4040129482746124,0.8469343781471252,2.5908195972442627,0.940517783164978,-24.18213653564453,0.3438889980316162
63,-2.3025851249694824,-17.18214988708496,1.7566128969192505,-2.3025851249694824,-0.20698785781860352,6349,20.944473266601562,0.4043117165565491,0.8478423357009888,2.6020944118499756,0.9421643614768982,-24.18746566772461,0.36714115738868713
63,-2.3025851249694824,-17.34698486328125,1.7472947835922241,-2.3025851249694824,-0.1709785908460617,6399,20.938947677612305,0.40344423055648804,0.8480330109596252,2.6100916862487793,0.9584525227546692,-24.188945770263672,0.32551029324531555
64,-2.3025851249694824,-17.067758560180664,1.7979488372802734,-2.3025851249694824,-0.18878629803657532,6449,20.951202392578125,0.4017614722251892,0.8487986922264099,2.6240317821502686,0.9652575850486755,-24.208404541015625,0.3406928777694702
64,-2.3025851249694824,-17.13722038269043,1.7651550769805908,-2.3025851249694824,-0.1892649233341217,6499,20.929296493530273,0.40049704909324646,0.8482226729393005,2.6369216442108154,0.9523881673812866,-24.197786331176758,0.34567344188690186
65,-2.3025851249694824,-16.944799423217773,1.7707446813583374,-2.3025851249694824,-0.17796729505062103,6549,20.927478790283203,0.3998134136199951,0.8493257164955139,2.66479229927063,0.9648327231407166,-24.170061111450195,0.33732569217681885
65,-2.3025851249694824,-16.841320037841797,1.8134920597076416,-2.3025851249694824,-0.20838889479637146,6599,20.937034606933594,0.3981972932815552,0.8473766446113586,2.682730197906494,0.9467850923538208,-24.179718017578125,0.3545697331428528
66,-2.3025851249694824,-17.06087303161621,1.839288592338562,-2.3025851249694824,-0.2046038955450058,6649,20.932409286499023,0.3971063196659088,0.8490361571311951,2.6932735443115234,0.9455097913742065,-24.184764862060547,0.35140812397003174
66,-2.3025851249694824,-16.995759963989258,1.8714691400527954,-2.3025851249694824,-0.17507041990756989,6699,20.930774688720703,0.3990587890148163,0.8476820588111877,2.7021074295043945,0.9594096541404724,-24.18641471862793,0.32922112941741943
67,-2.3025851249694824,-16.78814125061035,1.8657748699188232,-2.3025851249694824,-0.16570578515529633,6749,20.924755096435547,0.39826440811157227,0.8482874631881714,2.713536024093628,0.9562296867370605,-24.186914443969727,0.33572056889533997
67,-2.3025851249694824,-16.841026306152344,1.8760504722595215,-2.3025851249694824,-0.1801730990409851,6799,20.913938522338867,0.39526185393333435,0.849726676940918,2.7248897552490234,0.957639217376709,-24.1939754486084,0.34300312399864197
68,-2.3025851249694824,-16.804018020629883,1.8854974508285522,-2.3025851249694824,-0.1890968233346939,6849,20.90793800354004,0.3930785655975342,0.8510624170303345,2.7467358112335205,0.9589918255805969,-24.19074821472168,0.32485103607177734
68,-2.3025851249694824,-17.07111358642578,1.921314001083374,-2.3025851249694824,-0.19515427947044373,6899,20.912153244018555,0.39444786310195923,0.8505316972732544,2.7666118144989014,0.9505271315574646,-24.17081069946289,0.3483659029006958
69,-2.3025851249694824,-16.886680603027344,1.9592000246047974,-2.3025851249694824,-0.19639013707637787,6949,20.902385711669922,0.39277079701423645,0.8507178425788879,2.793543577194214,0.9618895053863525,-24.155284881591797,0.3454623818397522
69,-2.3025851249694824,-16.933698654174805,1.897006869316101,-2.3025851249694824,-0.18385036289691925,6999,20.90961265563965,0.3921370208263397,0.8506628274917603,2.804938554763794,0.9622902274131775,-24.16814422607422,0.33082276582717896
70,-2.3025851249694824,-16.894102096557617,1.8583825826644897,-2.3025851249694824,-0.14491212368011475,7049,20.91912078857422,0.39201819896698,0.8501236438751221,2.8149757385253906,0.9771853685379028,-24.170392990112305,0.30284827947616577
70,-2.3025851249694824,-16.957326889038086,1.9322947263717651,-2.3025851249694824,-0.19566786289215088,7099,20.920658111572266,0.38959306478500366,0.8507757782936096,2.8353068828582764,0.9443483948707581,-24.170944213867188,0.3270148038864136
71,-2.3025851249694824,-16.817825317382812,1.922727346420288,-2.3025851249694824,-0.18943965435028076,7149,20.929601669311523,0.3884783983230591,0.8509337306022644,2.851199150085449,0.9417839050292969,-24.160003662109375,0.3297860026359558
71,-2.3025851249694824,-17.01823616027832,1.9480961561203003,-2.3025851249694824,-0.1568463146686554,7199,20.916606903076172,0.3876953721046448,0.851477861404419,2.859954833984375,0.949253261089325,-24.1667537689209,0.30874234437942505
72,-2.3025851249694824,-16.921951293945312,1.9383783340454102,-2.3025851249694824,-0.15411338210105896,7249,20.91895866394043,0.3872988224029541,0.852416455745697,2.871349811553955,0.9530691504478455,-24.175601959228516,0.31234481930732727
72,-2.3025851249694824,-16.831159591674805,1.92336905002594,-2.3025851249694824,-0.1878616064786911,7299,20.925453186035156,0.3861292004585266,0.8510969877243042,2.885591983795166,0.9548065662384033,-24.176816940307617,0.3247358500957489
73,-2.3025851249694824,-16.864971160888672,1.971748948097229,-2.3025851249694824,-0.16879115998744965,7349,20.912580490112305,0.3856278359889984,0.8510576486587524,2.900851011276245,0.9576388001441956,-24.159576416015625,0.31607019901275635
73,-2.3025851249694824,-16.985937118530273,1.9284136295318604,-2.3025851249694824,-0.18112485110759735,7399,20.91394805908203,0.38578861951828003,0.8517906069755554,2.914138078689575,0.9588925838470459,-24.160228729248047,0.31684383749961853
74,-2.3025851249694824,-16.790945053100586,1.9512828588485718,-2.3025851249694824,-0.18574698269367218,7449,20.907756805419922,0.3850926160812378,0.8506704568862915,2.933746099472046,0.9529814720153809,-24.156482696533203,0.33801716566085815
74,-2.3025851249694824,-16.72464942932129,1.9283173084259033,-2.3025851249694824,-0.15662170946598053,7499,20.90057945251465,0.38424044847488403,0.8511784076690674,2.946230173110962,0.9568334817886353,-24.15663719177246,0.3125974237918854
75,-2.3025851249694824,-16.675701141357422,1.9022352695465088,-2.3025851249694824,-0.13541480898857117,7549,20.9096736907959,0.3836592733860016,0.8513647317886353,2.942922830581665,0.9656223058700562,-24.155595779418945,0.2914133369922638
75,-2.3025851249694824,-16.667171478271484,1.9102474451065063,-2.3025851249694824,-0.16944338381290436,7599,20.909732818603516,0.3831016421318054,0.852011501789093,2.9454426765441895,0.9392439723014832,-24.169614791870117,0.3232134282588959
76,-2.3025851249694824,-16.50800323486328,1.9129568338394165,-2.3025851249694824,-0.15863439440727234,7649,20.911624908447266,0.3813859224319458,0.8507930040359497,2.9534544944763184,0.9534412622451782,-24.194557189941406,0.3176333010196686
76,-2.3025851249694824,-16.58730125427246,1.9450324773788452,-2.3025851249694824,-0.16695605218410492,7699,20.907297134399414,0.38127410411834717,0.850859522819519,2.959224224090576,0.9423544406890869,-24.187593460083008,0.31933900713920593
77,-2.3025851249694824,-16.6025333404541,1.9917951822280884,-2.3025851249694824,-0.17068524658679962,7749,20.903030395507812,0.38090434670448303,0.8523813486099243,2.9620702266693115,0.9419217705726624,-24.188283920288086,0.33382245898246765
77,-2.3025851249694824,-16.71366310119629,1.9540152549743652,-2.3025851249694824,-0.1614777147769928,7799,20.90580940246582,0.38051679730415344,0.8510721325874329,2.9711015224456787,0.9407909512519836,-24.189626693725586,0.3196106255054474
78,-2.3025851249694824,-16.76630401611328,2.0255253314971924,-2.3025851249694824,-0.16240333020687103,7849,20.888948440551758,0.3804662823677063,0.8509780764579773,2.9752793312072754,0.9542781710624695,-24.18170928955078,0.2981105148792267
78,-2.3025851249694824,-16.652240753173828,1.9733933210372925,-2.3025851249694824,-0.19280166923999786,7899,20.90192413330078,0.3791888654232025,0.851020336151123,2.985478639602661,0.9473811984062195,-24.187294006347656,0.3225705921649933
79,-2.3025851249694824,-16.618650436401367,1.9621766805648804,-2.3025851249694824,-0.16571737825870514,7949,20.892658233642578,0.3795369565486908,0.8519448041915894,2.9864885807037354,0.9605419039726257,-24.188798904418945,0.31484919786453247
79,-2.3025851249694824,-16.877063751220703,2.041005849838257,-2.3025851249694824,-0.16393882036209106,7999,20.88450813293457,0.37736570835113525,0.8521351218223572,3.0066611766815186,0.9545592069625854,-24.209575653076172,0.3184186518192291
80,-2.3025851249694824,-16.885133743286133,2.07778000831604,-2.3025851249694824,-0.1391223967075348,8049,20.88193130493164,0.37795454263687134,0.8517982363700867,3.0121896266937256,0.9725080728530884,-24.225181579589844,0.30853497982025146
80,-2.3025851249694824,-16.705245971679688,2.0022659301757812,-2.3025851249694824,-0.16394968330860138,8099,20.880382537841797,0.37616556882858276,0.8514144420623779,3.0292866230010986,0.9602246284484863,-24.215333938598633,0.3171517550945282
81,-2.3025851249694824,-16.757816314697266,1.970335841178894,-2.3025851249694824,-0.16065150499343872,8149,20.886432647705078,0.3751959502696991,0.8511993885040283,3.041774034500122,0.9563297033309937,-24.216577529907227,0.315690279006958
81,-2.3025851249694824,-17.049880981445312,2.093632459640503,-2.3025851249694824,-0.17799484729766846,8199,20.885520935058594,0.37468940019607544,0.8512227535247803,3.0495858192443848,0.9576868414878845,-24.210525512695312,0.3165721893310547
82,-2.3025851249694824,-17.08685874938965,2.1345291137695312,-2.3025851249694824,-0.17346630990505219,8249,20.886083602905273,0.3752521872520447,0.8514562249183655,3.0613293647766113,0.9513104557991028,-24.169418334960938,0.3080297112464905
82,-2.3025851249694824,-17.02755355834961,2.0498623847961426,-2.3025851249694824,-0.1784522980451584,8299,20.884052276611328,0.37310653924942017,0.8513129949569702,3.0703508853912354,0.9536623358726501,-24.20821762084961,0.32651135325431824
83,-2.3025851249694824,-16.821998596191406,2.0710532665252686,-2.3025851249694824,-0.16349923610687256,8349,20.879541397094727,0.37402617931365967,0.8497036695480347,3.0748417377471924,0.955267608165741,-24.206846237182617,0.31506669521331787
83,-2.3025851249694824,-16.936296463012695,2.0625734329223633,-2.3025851249694824,-0.16332149505615234,8399,20.880300521850586,0.3719017207622528,0.8514407277107239,3.0892558097839355,0.9586538076400757,-24.214969635009766,0.31242653727531433
84,-2.3025851249694824,-17.165847778320312,2.071430206298828,-2.3025851249694824,-0.15385666489601135,8449,20.86992835998535,0.3717021942138672,0.8511339426040649,3.0927529335021973,0.9688740968704224,-24.226213455200195,0.3323707580566406
84,-2.3025851249694824,-16.864452362060547,2.066349506378174,-2.3025851249694824,-0.16229957342147827,8499,20.873619079589844,0.3703317642211914,0.8519704937934875,3.099264144897461,0.9579558968544006,-24.237722396850586,0.3062394857406616
85,-2.3025851249694824,-16.688274383544922,2.0321412086486816,-2.3025851249694824,-0.14809133112430573,8549,20.87482452392578,0.36923933029174805,0.8519158363342285,3.105252265930176,0.9602788090705872,-24.218469619750977,0.30168578028678894
85,-2.3025851249694824,-16.882944107055664,2.0740740299224854,-2.3025851249694824,-0.15855783224105835,8599,20.87889289855957,0.36970779299736023,0.8517575263977051,3.1170339584350586,0.9625781774520874,-24.241212844848633,0.3129208981990814
86,-2.3025851249694824,-16.827232360839844,2.093613862991333,-2.3025851249694824,-0.17085014283657074,8649,20.88252830505371,0.3698553740978241,0.8515303134918213,3.132735013961792,0.9608685374259949,-24.22795295715332,0.3207186162471771
86,-2.3025851249694824,-16.744197845458984,2.0804951190948486,-2.3025851249694824,-0.15881101787090302,8699,20.882173538208008,0.36851540207862854,0.8521740436553955,3.14085054397583,0.9548620581626892,-24.232778549194336,0.3084563910961151
87,-2.3025851249694824,-16.617660522460938,2.2011470794677734,-2.3025851249694824,-0.16936129331588745,8749,20.879487991333008,0.36749953031539917,0.8517484664916992,3.1410958766937256,0.9413614869117737,-24.24885368347168,0.3171345889568329
87,-2.3025851249694824,-16.356966018676758,2.0313267707824707,-2.3025851249694824,-0.13936632871627808,8799,20.869365692138672,0.3666994869709015,0.8530290722846985,3.153062105178833,0.9576978087425232,-24.247400283813477,0.29648062586784363
88,-2.3025851249694824,-16.493839263916016,2.042982578277588,-2.3025851249694824,-0.12338042259216309,8849,20.864072799682617,0.3653048872947693,0.8528420329093933,3.164552927017212,0.9670099020004272,-24.26898193359375,0.28097206354141235
88,-2.3025851249694824,-16.51413917541504,2.08280086517334,-2.3025851249694824,-0.13981714844703674,8899,20.87440299987793,0.36604273319244385,0.8524991273880005,3.1760239601135254,0.9731463193893433,-24.247392654418945,0.3063776195049286
89,-2.3025851249694824,-16.498991012573242,2.1230669021606445,-2.3025851249694824,-0.125887930393219,8949,20.87615966796875,0.36403825879096985,0.852384090423584,3.1832056045532227,0.9837533235549927,-24.26844024658203,0.30027323961257935
89,-2.3025851249694824,-16.658893585205078,2.0986592769622803,-2.3025851249694824,-0.14966920018196106,8999,20.873096466064453,0.3642098307609558,0.8524562120437622,3.1867125034332275,0.9583228826522827,-24.259275436401367,0.2982501685619354
90,-2.3025851249694824,-16.57113265991211,2.1037497520446777,-2.3025851249694824,-0.15193907916545868,9049,20.8786678314209,0.36460524797439575,0.8539566397666931,3.195416212081909,0.958947479724884,-24.26711654663086,0.2952967882156372
90,-2.3025851249694824,-16.466087341308594,2.095308303833008,-2.3025851249694824,-0.1380564272403717,9099,20.86676025390625,0.3627205193042755,0.8540297150611877,3.2035086154937744,0.9654600024223328,-24.2758731842041,0.28839725255966187
91,-2.3025851249694824,-16.61028289794922,2.096134662628174,-2.3025851249694824,-0.13669101893901825,9149,20.86412239074707,0.3623335659503937,0.8541334271430969,3.2233805656433105,0.9694001078605652,-24.267154693603516,0.2880508303642273
91,-2.3025851249694824,-16.426544189453125,2.1758224964141846,-2.3025851249694824,-0.14298266172409058,9199,20.877517700195312,0.3618324100971222,0.8544968962669373,3.2340214252471924,0.9747971296310425,-24.262149810791016,0.30876731872558594
92,-2.3025851249694824,-16.28896141052246,2.1446523666381836,-2.3025851249694824,-0.13109737634658813,9249,20.871238708496094,0.3628348708152771,0.8532261252403259,3.2426066398620605,0.9713618755340576,-24.258930206298828,0.2846389710903168
92,-2.3025851249694824,-16.238985061645508,2.0856895446777344,-2.3025851249694824,-0.1487378031015396,9299,20.87100601196289,0.3614078462123871,0.8545122146606445,3.2465264797210693,0.9601374864578247,-24.26822280883789,0.29834118485450745
93,-2.3025851249694824,-16.39148712158203,2.144611120223999,-2.3025851249694824,-0.13473911583423615,9349,20.86526870727539,0.36080703139305115,0.8548145890235901,3.254615068435669,0.9667477607727051,-24.277360916137695,0.30324870347976685
